Station,Latitude,Longitude,COMID_v1,Bias Corrected,Corrected Variability,Corrected Correlation,Corrected KGE
Amazonas_madeira_km1630,-5.8094,-61.4334,9046599,0.98255244,1.029095805,0.930800858,0.922931819
Amazonas_madeira_km1642,-5.856,-61.497,9046599,0.988593875,1.049539186,0.94561222,0.925553635
Amazonas_madeira_km1694,-6.084,-61.761,9047647,0.988317493,1.039621641,0.963429116,0.944829493
Amazonas_madeira_km1736,-6.2497,-61.9909,9048362,0.978648852,1.019757754,0.970844542,0.958814067
Amazonas_madeira_km1810,-6.552,-62.37,9049980,0.988297082,1.076963394,0.918255919,0.887117685
Amazonas_madeira_km1827,-6.697,-62.343,9050691,0.990869467,1.067673762,0.962588631,0.92213656
Amazonas_madeira_km1838,-6.7706,-62.3989,9050795,0.985883149,1.010947509,0.979721523,0.97297501
Amazonas_madeira_km1841,-6.793,-62.423,9050795,0.991344837,1.035533708,0.958917945,0.94499735
Amazonas_madeira_km1860,-6.7784,-62.5761,9051149,0.987686475,1.010366348,0.976634468,0.971626911
Amazonas_madeira_km1906,-7.005,-62.8056,9051937,0.983495961,1.068133462,0.970159196,0.923809281
Amazonas_madeira_km1942,-7.278,-62.933,9053482,0.992104502,1.036349719,0.963517215,0.947897845
Amazonas_madeira_km2053,-8.14,-62.971,9057087,0.999785881,1.088881547,0.959713412,0.90241422
Amazonas_madeira_km2060,-8.1684,-63.0206,9057087,0.982021151,1.015986719,0.970111092,0.96163125
Amazonas_madeira_km2114,-8.2889,-63.3831,9057557,0.994897586,1.0611824,0.94160488,0.915269187
Amazonas_madeira_km2121,-8.349,-63.413,9057987,0.995612823,1.044155077,0.953325769,0.935599674
Amazonas_madeira_km2138,-8.46,-63.513,9058579,0.994260256,1.077863053,0.96486009,0.914382169
Amazonas_madeira_km2158,-8.568,-63.537,9058907,0.996091674,1.090458976,0.965257127,0.903019752
Amazonas_madeira_km2163,-8.605,-63.545,9058907,0.995630482,1.052408242,0.961340423,0.934729185
Amazonas_madeira_km2200,-8.6324,-63.8436,9059024,0.98323154,1.0439417,0.974291158,0.946399638
Amazonas_madeira_km2230,-8.8016,-63.9651,9059899,0.999938348,1.042700767,-0.014225884,-0.015124378
Amazonas_madeira_km2234,-8.8296,-63.9731,9059899,1.000550617,1.104151798,0.04949229,0.043802945
Amazonas_madeira_km2240,-8.845,-64.021,9059899,0.993521967,1.055387403,0.96275014,0.932938227
Amazonas_madeira_km2280,-9.0222,-64.2226,9061232,0.998331436,1.157125391,0.897255994,0.812256815
Amazonas_madeira_km2310,-9.192,-64.395,9061668,0.994301932,1.071031507,0.91611391,0.889932662
Amazonas_madeira_km2324,-9.1532,-64.5079,9061357,0.998149329,1.026635126,0.864223454,0.861623248
Amazonas_madeira_km2346,-9.2569,-64.6371,9061750,0.998130084,0.994751964,0.923813175,0.923609747
Amazonas_madeira_km2347,-9.259,-64.647,9061750,0.995777464,1.027162683,0.935674199,0.930046803
Amazonas_madeira_km2433,-9.603,-65.116,9063179,0.998855583,1.135239494,0.885222735,0.822616655
Amazonas_madeira_km2445,-9.548,-65.193,9063050,0.996698076,1.037387277,0.947009073,0.935063496
Amazonas_madeira_km2458,-9.518,-65.307,9063239,0.997876985,1.021171094,0.964920179,0.958971763
Amazonas_madeira_km2541,-10.088,-65.314,9065674,0.9985249,1.088587742,0.925405406,0.884179805
Amazonas_madeira_km2542,-10.0946,-65.3051,9065886,0.994262163,1.022785474,0.969765374,0.961708575
Amazonas_madeira_km2543,-10.102,-65.301,9065886,0.999901798,1.137088134,0.928323293,0.845304439
Amazonas_madeira_km2570,-10.3154,-65.3406,9066318,0.997629666,0.946170254,0.952539706,0.928196521
Amazonas_madeira_km2574,-10.344,-65.372,9066500,0.99875797,1.047082359,0.947209535,0.929253096
Amazonas_madeirinha_km2000,-8.6473,-61.0349,9059233,0.997553969,0.980711095,0.952341442,0.948527842
Amazonas_madeirinha_km2030,-8.7473,-61.1474,9059806,0.996575413,0.989248759,0.963372001,0.961673413
Amazonas_madeirinha_km2036,-8.783,-61.161,9059806,0.998699613,0.985327127,0.940835185,0.939029027
Amazonas_madeirinha_km2114,-9.1179,-61.3959,9061242,0.996150284,0.979482329,0.958192443,0.953270278
Amazonas_madeirinha_km2124,-9.1524,-61.3884,9061242,0.995920088,0.963334004,0.955575162,0.942253942
Amazonas_madidi_km3211,-12.654,-67.331,9075504,1.000575325,1.162039215,0.922768792,0.820495968
Amazonas_madidi_km3241,-12.738,-67.454,9075891,0.998259085,1.00211876,0.901702505,0.901664262
Amazonas_madidi_km3382,-13.158,-68.078,9078467,0.998219937,1.103106944,0.785891012,0.762351374
Amazonas_madidi_km3409,-13.212,-68.177,9077923,0.998992066,1.073898006,0.795405584,0.78246654
Amazonas_madidi_km3421,-13.2096,-68.2404,9077438,1.00016887,1.142762952,0.828181798,0.77661069
Amazonas_madidi_km3462,-13.2303,-68.4089,9077671,0.999907958,1.048914397,0.684757512,0.680985184
Amazonas_madidi_km3548,-13.466,-68.725,9078372,1.000192253,1.227996844,0.541743067,0.488158214
Amazonas_madidi_km3558,-13.5151,-68.7736,9078625,0.999286085,1.180624674,0.584204939,0.546666442
Amazonas_madidi_km3577,-13.655,-68.682,9079003,0.999999294,1.059238202,0.480478916,0.477112516
Amazonas_madre-De-Dios_km2585,-10.415,-65.418,9067293,1.000953754,1.107527325,0.911602058,0.860797876
Amazonas_madre-De-Dios_km2632,-10.5941,-65.7338,9067904,0.995575069,1.083625824,0.94994339,0.902437084
Amazonas_madre-De-Dios_km2644,-10.6874,-65.7181,9067904,0.995290032,1.077897412,0.950644006,0.90766255
Amazonas_madre-De-Dios_km2656,-10.7402,-65.8066,9068085,0.994928639,1.101434864,0.86561092,0.831550675
Amazonas_madre-De-Dios_km2753,-10.9071,-66.1409,9068936,0.999777944,1.026640035,0.906453677,0.9027341
Amazonas_madre-De-Dios_km2771,-11.019,-66.242,9069153,0.997892889,1.072956843,0.896933821,0.873707569
Amazonas_madre-De-Dios_km2791,-10.9549,-66.3211,9069345,0.998791129,1.046957559,0.920206017,0.907406515
Amazonas_madre-De-Dios_km2813,-11.085,-66.392,9069537,0.997651294,1.053334462,0.860278439,0.850426621
Amazonas_madre-De-Dios_km2851,-11.1421,-66.5481,9069720,0.997370802,1.079095447,0.926736918,0.89215529
Amazonas_madre-De-Dios_km2918,-11.2956,-66.8711,9070261,1.000320628,1.060247495,0.901633136,0.884648782
Amazonas_madre-De-Dios_km2941,-11.3295,-66.9736,9070410,1.001249166,1.051444,0.891048841,0.879507674
Amazonas_madre-De-Dios_km2948,-11.333,-67.032,9070587,0.998299807,1.056376985,0.909268304,0.893166036
Amazonas_madre-De-Dios_km2950,-11.339,-67.053,9070587,0.998724679,1.132757924,0.879092642,0.8204314
Amazonas_madre-De-Dios_km2999,-11.5371,-67.3931,9071228,0.999050144,1.071441352,0.954678129,0.915390066
Amazonas_madre-De-Dios_km3000,-11.5371,-67.3931,9071228,0.999583117,1.027747117,0.885025903,0.881724392
Amazonas_madre-De-Dios_km3050,-11.616,-67.709,9071782,0.997660914,1.001240563,0.704929032,0.704917153
Amazonas_madre-De-Dios_km3069,-11.6859,-67.8276,9071788,1.000129868,1.001839675,0.862730476,0.862718088
Amazonas_madre-De-Dios_km3070,-11.685,-67.83,9071788,0.998765274,1.113511393,0.824462866,0.790955396
Amazonas_madre-De-Dios_km3145,-12.0099,-68.2204,9073645,0.997958266,0.988243281,0.881252835,0.880654794
Amazonas_madre-De-Dios_km3173,-12.223,-68.29,9073994,0.999181644,1.059469571,0.892607309,0.877238078
Amazonas_madre-De-Dios_km3233,-12.4774,-68.5899,9074801,1.000489277,1.059876544,0.940434634,0.915540112
Amazonas_madre-De-Dios_km3250,-12.466,-68.725,9074771,0.99941854,1.108998593,0.766497974,0.742309823
Amazonas_madre-De-Dios_km3285,-12.534,-68.938,9074971,0.999508979,1.074820008,0.859464601,0.840787962
Amazonas_madre-De-Dios_km3295,-12.5228,-69.0179,9074993,0.998999384,1.01649376,0.939158893,0.936954892
Amazonas_madre-De-Dios_km3297,-12.533,-69.0361,9074993,0.999282552,1.018842531,0.878734622,0.877277355
Amazonas_madre-De-Dios_km3305,-12.585,-69.069,9075213,0.999982292,1.121007372,0.840693048,0.799946284
Amazonas_madre-De-Dios_km3405,-12.629,-69.481,9075487,0.999432842,0.832654372,0.671957606,0.631738282
Amazonas_madre-De-Dios_km3406,-12.6334,-69.4819,9075487,1.000350903,0.969893398,0.895715638,0.891456189
Amazonas_madre-De-Dios_km3433,-12.707,-69.617,9075685,0.999199807,1.144671302,0.734568436,0.69770157
Amazonas_madre-De-Dios_km3455,-12.701,-69.774,9075643,0.999570895,1.117921306,0.844389933,0.804756276
Amazonas_madre-De-Dios_km3496,-12.6566,-69.9831,9075433,0.999943341,1.277389828,0.799066235,0.657480661
Amazonas_madre-De-Dios_km3546,-12.573,-70.187,9075222,0.999810058,1.136455524,0.739791536,0.706182726
Amazonas_madre-De-Dios_km3582,-12.595,-70.362,9075308,0.999270542,1.003205789,0.870115744,0.87007414
Amazonas_madre-De-Dios_km3596,-12.5868,-70.4266,9075228,0.999390728,1.070372133,0.774903527,0.764158887
Amazonas_madre-De-Dios_km3597,-12.5784,-70.4314,9075228,1.000706784,1.085686569,0.73054449,0.71724753
Amazonas_madre-De-Dios_km3692,-12.2826,-70.8347,9074339,0.999515064,1.141974455,0.884440223,0.816939783
Amazonas_madre-De-Dios_km3693,-12.278,-70.838,9074339,0.999927156,1.083671656,0.463421935,0.456937415
Amazonas_madre-De-Dios_km3714,-12.3231,-70.9555,9075449,1.000196626,1.071640637,0.782479505,0.770985622
Amazonas_maici_km1869,-6.7514,-61.9274,9051031,0.985029582,0.999230709,0.963998475,0.961002372
Amazonas_maici_km1979,-7.0837,-62.1771,9053149,0.990336671,0.973484003,0.922339262,0.917370294
Amazonas_maici_km2022,-7.2391,-62.2861,9053149,0.997452942,1.005371302,0.927174791,0.92693257
Amazonas_maici_km2041,-7.3034,-62.2716,9053774,0.995593597,0.997416518,0.933967878,0.933770612
Amazonas_maici_km2054,-7.3578,-62.2594,9053774,0.997717848,1.029772026,0.929230872,0.923189511
Amazonas_malinowski_km3442,-12.9448,-69.5811,9076468,0.997976125,1.089998034,0.564908102,0.555693009
Amazonas_malinowski_km3463,-12.9475,-69.6891,9076593,0.999309096,1.056727277,0.692493425,0.687304054
Amazonas_mamore_km2810,-11.7058,-65.0909,9072099,0.991051402,0.890374911,0.949614434,0.879018832
Amazonas_mamore_km2970,-12.468,-65.133,9074557,0.994179435,1.014517851,0.854733893,0.853894254
Amazonas_mamore_km3078,-13.126,-65.211,9077583,0.996647806,1.004072269,0.927005819,0.9268155
Amazonas_mamore_km3082,-13.139,-65.208,9077583,0.996970156,1.012266071,0.943113051,0.941726838
Amazonas_mamore_km3094,-13.209,-65.192,9077583,0.996437007,1.021338151,0.939048235,0.935322884
Amazonas_mamore_km3465,-14.948,-64.982,9083741,0.996949049,1.091372449,0.882600708,0.851202062
Amazonas_mamore_km3470,-14.986,-64.991,9083741,0.998830668,1.056334803,0.941658414,0.918890704
Amazonas_mamore_km3478,-15.013,-64.997,9083741,0.998369235,1.055493755,0.941890173,0.919632294
Amazonas_mamore_km3486,-15.058,-65.007,9083839,0.996899755,1.115870851,0.849592592,0.810110416
Amazonas_mamore_km3501,-15.117,-65.021,9084183,0.997620457,1.07128124,0.935238544,0.903663488
Amazonas_mamore_km3689,-15.97,-64.711,9087172,0.998339715,1.022000466,0.905759769,0.90321158
Amazonas_mamore_km3694,-16.004,-64.725,9087172,0.998079718,0.981210669,0.898058515,0.896323615
Amazonas_mamore_km3839,-16.7146,-64.7936,9089598,0.998827865,1.084554521,0.807035374,0.789319703
Amazonas_mamore_km3843,-16.7468,-64.7861,9089598,0.998586549,1.074343735,0.803713439,0.790101446
Amazonas_mamore-Trib-01_km2792,-11.6359,-65.0754,9071851,0.995607401,0.988209154,0.942380407,0.941022577
Amazonas_mamoria_km3255,-7.5111,-66.4799,9054137,0.997338941,1.015630134,0.959745537,0.956735648
Amazonas_manacapuru_km1556,-2.9724,-61.7276,9033882,0.971331523,1.036583179,0.911472104,0.900013006
Amazonas_manacapuru_km1587,-2.8807,-61.8569,9033810,0.950405438,1.154276261,0.911224725,0.815224908
Amazonas_manicore_km1643,-5.9113,-61.4476,9047359,0.961386302,1.057997269,0.945373581,0.911463305
Amazonas_manicore_km1656,-5.976,-61.524,9047359,0.990725876,0.994973294,0.949944864,0.948845393
Amazonas_manicore_km1678,-6.0282,-61.6216,9048825,0.973451966,1.048767696,0.946996609,0.923237733
Amazonas_manicore_km1705,-6.105,-61.552,9048825,0.992032882,0.980294685,0.960261598,0.954934326
Amazonas_manicore_km1726,-6.2161,-61.515,9048825,0.976503997,1.005714014,0.954993206,0.948908674
Amazonas_manicore_km1850,-6.7516,-61.2436,9050947,0.9990979,1.043912491,0.916793602,0.905912672
Amazonas_manicore_km1878,-6.7465,-61.1669,9050947,0.99319218,1.028029629,0.886026186,0.882432841
Amazonas_manissaua-Micu_km1889,-11.0558,-53.4769,9069379,0.998868189,0.981643587,0.877424482,0.876052445
Amazonas_manissaua-Micu_km1936,-11.0685,-53.7251,9069342,0.999374197,0.956858317,0.93586916,0.922706008
Amazonas_manissaua-Micu_km1966,-11.0514,-53.9456,9069300,0.999331107,0.909318397,0.965543091,0.902990314
Amazonas_maniti_km3379,-3.5549,-72.9249,9036896,0.994709902,1.184139881,0.921952804,0.799932897
Amazonas_manu_km3786,-12.019,-71.211,9073121,0.999374853,1.06819229,0.699857432,0.692207634
Amazonas_manu_km3863,-11.845,-71.458,9072383,0.999626402,0.932703107,0.624879645,0.618890708
Amazonas_manu_km3899,-11.765,-71.593,9072257,1.000133702,1.051416594,0.679311604,0.675215869
Amazonas_manu_km3997,-11.594,-72.025,9071490,0.999905989,1.208215293,0.659906315,0.601230227
Amazonas_manu_km3998,-11.627,-72.128,9071617,0.999864223,1.054470659,0.691779942,0.687003714
Amazonas_manu_km4050,-11.807,-72.169,9072463,0.999765536,1.08755315,0.573663517,0.564766263
Amazonas_manu_km4075,-11.964,-72.203,9073045,0.999228908,1.030050906,0.083804293,0.083311272
Amazonas_manurimi_km3057,-11.7034,-67.3556,9072093,0.999696616,1.03102021,0.881823053,0.877819247
Amazonas_manurimi_km3078,-11.7718,-67.4424,9072157,0.999386335,1.065296318,0.824156065,0.812423149
Amazonas_mapuera_km0911,-1.1449,-57.0959,9027182,0.993545835,1.018506765,0.859692133,0.85832977
Amazonas_mapuera_km0914,-1.1304,-57.1134,9027182,0.986941186,0.882380146,0.81442652,0.779903478
Amazonas_mapuera_km0975,-0.9899,-57.5489,9026790,0.999726073,1.179204547,0.88702043,0.788154
Amazonas_mapuera_km0986,-0.9291,-57.6104,9026466,0.999412136,1.147019224,0.874304922,0.806572363
Amazonas_mapuera_km1048,-0.7174,-57.958,9025815,0.997214861,1.012719818,0.913065936,0.912096177
Amazonas_mapuera_km1192,0.1629,-58.2289,9023140,0.999170471,1.078057355,0.855292596,0.835580197
Amazonas_mapuera-Trib-02_km1208,0.1475,-58.3174,9023078,0.998015386,1.097707707,0.871514623,0.838571294
Amazonas_maranon_km3568,-4.548,-73.597,9040685,0.993548696,1.047702311,0.939058775,0.922340727
Amazonas_maranon_km3573,-4.5736,-73.6324,9040934,1.000441454,1.148506677,0.961444183,0.846569302
Amazonas_maranon_km3594,-4.6349,-73.7886,9040934,0.996422282,1.247275078,0.946082711,0.746889672
Amazonas_maranon_km3643,-4.4946,-74.1221,9040320,0.997963015,1.144822876,0.956968894,0.848905689
Amazonas_maranon_km3644,-4.487,-74.128,9040600,0.994928589,1.028684943,0.898806789,0.894697526
Amazonas_maranon_km3684,-4.652,-74.292,9041208,0.995135624,1.054891635,0.866552408,0.855621976
Amazonas_maranon_km3735,-4.475,-74.587,9040257,0.997148786,1.143031749,0.889065491,0.818967749
Amazonas_maranon_km3736,-4.4721,-74.5911,9040257,0.997895718,1.148068977,0.939502758,0.840035109
Amazonas_maranon_km3737,-4.4744,-74.5931,9040257,0.998385601,1.152545415,0.879814797,0.805790852
Amazonas_maranon_km3753,-4.5452,-74.7021,9040559,0.998496032,1.192251515,0.948208457,0.800888798
Amazonas_maranon_km3788,-4.718,-74.898,9041643,0.993812166,1.048093908,0.856413991,0.848447186
Amazonas_maranon_km3809,-4.753,-74.989,9041643,0.992576464,1.118093937,0.91204847,0.852566088
Amazonas_maranon_km3810,-4.7594,-74.9945,9041643,1.002762869,1.026929536,0.887567194,0.884354121
Amazonas_maranon_km3846,-4.8106,-75.2344,9042027,0.994861703,1.132513685,0.765466853,0.730570833
Amazonas_maranon_km3884,-4.928,-75.475,9042328,0.997873064,1.119512195,0.880396217,0.830906081
Amazonas_maranon_km3885,-4.9301,-75.4814,9042328,0.999248896,1.129866914,0.884892501,0.826461198
Amazonas_maranon_km3927,-5.027,-75.685,9043033,0.996282064,1.080624266,0.840461548,0.821207906
Amazonas_maranon_km3935,-5.0364,-75.7471,9043033,1.001159156,1.1209171,0.92784393,0.859185274
Amazonas_maranon_km3949,-5.0339,-75.8629,9043033,1.0023335,1.125485787,0.867207277,0.817281541
Amazonas_maranon_km3997,-4.9412,-76.1984,9042303,1.003055855,1.220902755,0.80771174,0.707114117
Amazonas_maranon_km4016,-4.9561,-76.3536,9042377,1.001841827,1.085237886,0.91501306,0.87961865
Amazonas_maranon_km4020,-4.953,-76.387,9042377,0.994321216,1.159128239,0.811289872,0.753087956
Amazonas_maranon_km4059,-4.8411,-76.6391,9041924,1.002121354,1.125747842,0.846917147,0.80188039
Amazonas_maranon_km4085,-4.8366,-76.8479,9041874,1.003757833,1.131873836,0.805904496,0.765313199
Amazonas_maranon_km4113,-4.747,-77.06,9041808,0.9971676,0.968010351,0.685830862,0.684193719
Amazonas_maranon_km4117,-4.743,-77.0831,9041440,1.002891784,1.183270829,0.798430441,0.727553957
Amazonas_maranon_km4125,-4.723,-77.15,9041440,0.996833406,1.049100406,0.826985352,0.820125195
Amazonas_maranon_km4179,-4.6133,-77.3706,9040999,1.00133795,0.945342454,0.659698524,0.655334463
Amazonas_maranon_km4195,-4.5331,-77.3826,9040575,1.000651967,0.996088633,0.571523329,0.57150498
Amazonas_maranon_km4201,-4.5006,-77.3904,9040575,1.0012654,1.05498595,0.669963256,0.665411733
Amazonas_maranon_km4208,-4.4944,-77.4344,9040575,1.002782045,1.072377993,0.664053475,0.65633391
Amazonas_maranon_km4210,-4.481,-77.425,9040575,0.999402195,1.176128647,0.703246979,0.654914484
Amazonas_maranon_km4220,-4.4369,-77.4841,9040208,1.002377091,1.235307923,0.678035312,0.601205906
Amazonas_maranon_km4277,-4.5796,-77.8396,9040758,1.00190128,1.168098613,0.735068901,0.686233772
Amazonas_maranon_km4297,-4.6197,-77.9919,9041319,1.001096642,1.025986305,0.773608778,0.772119601
Amazonas_maranon_km4366,-4.7642,-78.2664,9041603,1.001641902,1.060303142,0.861674755,0.849092617
Amazonas_maranon-Trib-01_km3713,-4.7565,-74.2806,9041937,0.995967573,1.010001328,0.850034594,0.849647381
Amazonas_maranon-Trib-01_km3733,-4.8328,-74.2976,9041937,0.995848843,1.044577475,0.864469043,0.857265899
Amazonas_maranon-Trib-01_km3788,-4.9239,-74.4904,9042692,0.993079145,1.066500179,0.845839136,0.831965051
Amazonas_marapi_km1135,0.7873,-56.1206,9021395,0.99943832,1.354763594,0.790177455,0.587831317
Amazonas_marapi_km1151,0.8491,-56.2069,9020983,0.999755672,1.161943881,0.774266239,0.722184214
Amazonas_marapi_km1163,0.9116,-56.1928,9020983,0.999852471,1.184712545,0.786034267,0.717333977
Amazonas_marapi_km1167,0.9406,-56.1865,9020983,0.999902377,1.168778759,0.793839809,0.733563697
Amazonas_marau_km1075,-3.6732,-57.4704,9036755,0.926612719,1.317258573,0.917193151,0.664000492
Amazonas_marau_km1106,-3.775,-57.2391,9037873,0.956519491,1.098064375,0.920558077,0.866515186
Amazonas_marie_km2274,-0.5357,-66.5811,9025547,0.998634878,1.210475963,0.819293412,0.722588996
Amazonas_marie_km2311,-0.7034,-66.8411,9025887,1.001446632,1.094423767,0.761711098,0.743680782
Amazonas_marie_km2326,-0.7908,-66.8561,9026019,0.997998889,1.105799353,0.839567682,0.807812497
Amazonas_marie_km2343,-0.8088,-66.9881,9026092,1.001284613,1.154402275,0.776266936,0.728157772
Amazonas_marie_km2416,-0.7314,-67.3106,9025850,0.996236768,1.158950631,0.771128129,0.721321335
Amazonas_marie_km2450,-0.7929,-67.4589,9026128,0.996553236,1.217282024,0.752737247,0.670815815
Amazonas_marie_km2499,-0.9211,-67.6539,9026440,0.998538244,1.125485345,0.785733553,0.751688061
Amazonas_marie_km2567,-1.1561,-67.8462,9027368,1.000472428,1.270276334,0.75224509,0.633350282
Amazonas_marie_km2574,-1.1436,-67.8689,9027368,1.000196565,1.053985248,0.729508914,0.724174198
Amazonas_marie_km2674,-1.3364,-68.2654,9027828,1.000536261,1.117035818,0.734089266,0.709472568
Amazonas_marie_km2675,-1.3344,-68.2744,9027828,0.999475683,1.126179954,0.713782328,0.687202603
Amazonas_marie_km2698,-1.3436,-68.3813,9027951,0.997392808,1.121229364,0.745837193,0.718393735
Amazonas_marie_km2798,-1.2258,-68.7659,9027563,1.000446186,1.079848956,0.732322969,0.72066678
Amazonas_marie_km2809,-1.2037,-68.8177,9027399,1.001936971,1.014989999,0.633451394,0.6331399
Amazonas_marie-Trib-06_km2316,-0.6032,-66.8165,9025546,1.00148594,1.167753792,0.7484833,0.697668736
Amazonas_marmelo_km1820,-6.693,-61.682,9050600,0.99549316,0.986438265,0.967851284,0.964818013
Amazonas_marmelo_km1846,-6.791,-61.704,9051061,0.995037595,1.001757103,0.971918396,0.971429222
Amazonas_marmelo_km1858,-6.847,-61.717,9052415,0.995993532,0.987888255,0.96618534,0.963858924
Amazonas_marmelo_km2023,-7.407,-61.841,9054534,0.999529673,1.0063657,0.941462255,0.941115274
Amazonas_marmelo_km2038,-7.522,-61.867,9054534,1.001291886,1.043312472,0.927584759,0.91561039
